"hauljoin","year","start_longitude","end_longitude","start_latitude","end_latitude","vessel","cruise","haul","btemp","area","sponge","coral","pen","lon","lat","bdepth","slope","speed","tmax","BPI","a_bering_sk","a_mud_sk","a_ak_sk","a_aleut_sk","ej_atf","j_atf","a_atf","a_kam","ej_fhs","j_fhs","a_fhs","ej_dover","j_dover","a_dover","ej_rex","j_rex","a_rex","ej_yfs","j_yfs","a_yfs","ej_nrs","j_nrs","a_nrs","a_srs","ej_plaice","j_plaice","a_plaice","ej_sable","j_sable","a_sable","a_yil","a_great","a_bigmouth","ej_pcod","j_pcod","a_pcod","ej_poll","j_poll","a_poll","a_atka","a_ssth","a_rebs_sp","a_rougheye","a_blackspot","ej_pop","j_pop","a_pop","a_silvergray","a_darkrf","a_duskyrf","a_darkblotched","a_splitnose","a_greenstripe","a_widow","a_yellowtail","a_rosethorn","a_quillback","a_blackrf","a_canaryrf","a_northernrf","a_redstripe","a_yelloweye","a_redband","a_harlequin","a_sharpchin","a_shortraker","Zone","Folds"
-3181,2007,-160.1172,-160.1017,54.6039,54.59349,94,200701,66,3.3,0.025227683,1,0,0,-394667.64550739,527561.558259973,95.7318471272786,0.298525422811508,0.00379903445710396,16.8409121054621,-0.585187713305155,0,0,0,0,1,4,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,2,0,0,0,4,6,0,2,0,13,0,0,0,0,39,184,121,0,0,9,0,0,0,0,0,0,0,1,0,153,0,0,0,0,0,0,"L","D"
-3182,2007,-159.44901,-159.4727,54.65292,54.65808,94,200701,67,3.9,0.026764848,1,0,0,-352000.978840723,530228.22492664,72.826286315918,0.131872874995073,0.00421173731021978,27.4369887205081,2.53496551513672,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,142,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L","O"
-3184,2007,-159.03259,-159.0527,54.96047,54.96934,94,200701,69,3.6,0.02697794,0,0,0,-322667.64550739,562561.558259973,88.181266784668,0.20171320438385,0.0255214303872041,68.6676314626872,5.45633300145467,0,0,0,0,2,68,5,0,0,0,10,0,0,0,1,1,1,0,0,0,0,39,24,94,0,0,0,0,0,0,0,1,0,0,0,3,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L","N"
-3185,2007,-159.3082,-159.3259,55.21034,55.21869,94,200701,70,3.6,0.024135776,0,0,0,-338000.978840723,591728.22492664,89.9589881896973,0.500004097819328,0.00824314615472799,13.1783274526773,-8.00622534751892,0,0,0,0,2,88,29,0,0,0,17,0,3,1,0,3,55,0,0,0,0,0,5,78,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B","L"
-3186,2007,-159.4845,-159.4767,55.11411,55.12796,94,200701,71,4.5,0.02553201,0,0,0,-349250.978840723,581978.22492664,60.7417125701904,0.7023094445467,0.00978193405173451,41.4669120351738,5.04745316505432,0,0,0,0,0,33,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,9,37,169,0,0,0,0,0,0,0,0,0,0,4,0,45,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L","T"
-3187,2007,-159.4469,-159.47121,55.09901,55.09925,94,200701,72,4,0.023333408,0,0,0,-348000.978840723,579228.22492664,67.588446299235,0.776623825232188,0.00934583101896936,52.4147937121473,12.7551337877909,0,0,0,0,2,48,15,0,0,5,56,0,6,0,0,0,1,0,0,0,1,52,49,191,0,0,1,0,0,0,0,0,0,0,2,1,44,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L","N"
-3188,2007,-159.069,-159.0562,54.96998,54.9582,94,200701,73,3.6,0.024579241,0,0,1,-324000.978840723,562728.22492664,86.6699333190918,0.3228510171175,0.0260473434005444,74.4074440731582,5.44018030166626,0,0,0,0,3,53,9,0,0,2,10,0,0,0,0,0,0,0,0,0,0,7,5,45,0,0,0,0,0,0,1,0,0,0,11,9,31,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L","B"
-3189,2007,-158.758,-158.7406,55.03779,55.02845,94,200701,74,3.5,0.025924965,0,0,0,-303334.312174056,568894.891593307,132.692738850911,1.04999367396037,0.0164806806375488,61.9150043925942,-0.742917935053507,0,0,0,0,7,573,695,0,0,0,310,0,9,15,0,4,182,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,4,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L","C"
-3190,2007,-158.1951,-158.2131,55.0123,55.0211,94,200701,75,4.7,0.026203164,0,0,0,-268667.64550739,564561.558259973,159.542994181315,0.338470757007599,0.0101508838781778,45.5775014514638,8.01604080200195,0,0,0,0,12,194,110,0,0,8,4,0,5,16,0,0,317,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"L","N"
-3191,2007,-158.0963,-158.09599,54.90414,54.91709,94,200701,76,4.4,0.023535898,1,0,0,-263000.978840723,552228.22492664,108.678538004557,1.70870133241018,0.00614980191673638,44.2297138200536,-13.156884988149,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L","K"
-3192,2007,-158.05029,-158.05099,54.9088,54.92217,94,200701,77,4.4,0.024068766,1,0,0,-260000.978840723,552728.22492664,95.109245300293,0.114183273166418,0.00663567614163844,48.0550285348402,-11.3570828437805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,1,0,0,0,0,"L","K"
-3193,2007,-157.8968,-157.9305,54.65061,54.64633,94,200701,78,3.5,0.041989374,1,1,1,-253000.978840723,522228.22492664,732.643595377604,3.08046944936117,0.0188103018203026,12.166493902148,-3.55404575665792,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L","I"
-3194,2007,-157.5699,-157.5918,55.2439,55.25021,94,200701,79,4.5,0.024333998,1,0,0,-227667.64550739,587561.558259973,84.4742024739583,0.155137029786905,0.0123499111624459,50.6173283454856,0.75669405857722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,42,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,0,0,0,0,0,28,38,1,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,"M","T"
-3195,2007,-157.408,-157.4261,55.21003,55.20035,94,200701,80,4.5,0.02698965,1,1,0,-217334.312174056,582561.558259973,92.6164423624675,0.273479079206785,0.0095022721162213,51.1582932610536,0.541213562091192,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,"M","E"
-3196,2007,-157.30029,-157.3253,55.21846,55.21828,94,200701,81,4.7,0.026396601,1,1,0,-210500.978840723,583228.22492664,98.2615242004395,0.0955822244286537,0.00853511644344441,55.906488508418,0.118560617789626,0,0,0,0,1,106,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","J"
-3198,2007,-156.9164,-156.91209,54.95518,54.96614,94,200701,83,3.3,0.024921932,1,1,0,-186667.645507389,553894.891593307,788.902425130208,0.525629003842672,0.0167770052526384,9.18330088390287,-20.8540900548299,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","H"
-3199,2007,-156.9494,-156.92371,55.28253,55.28241,94,200701,84,4.9,0.027239726,1,0,0,-186667.645507389,589561.558259973,95.9543202718099,0.0841051290432612,0.00862202839063241,86.0822389711723,-0.0406174116457502,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,10,0,53,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"M","J"
-3200,2007,-156.9809,-156.95799,55.30299,55.29699,94,200701,85,4.9,0.027283662,1,0,0,-188334.312174056,591894.891593307,94.7378260294596,0.0750027100245158,0.00973146640575678,89.5848033081729,0.248943880200386,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,31,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","O"
-3202,2007,-156.8856,-156.9064,55.12478,55.12012,94,200701,87,5,0.026334396,1,1,0,-184667.645507389,571894.891593307,250.479044596354,1.36962958176931,0.0081353075225059,23.8667421547434,-9.15752983093262,0,0,0,0,0,1,19,0,0,0,0,0,6,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,45,7,0,0,0,0,0,0,0,5,21,0,154,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","M"
-3203,2007,-156.81059,-156.8318,55.14224,55.13582,94,200701,88,5,0.02804193,1,1,0,-179750.978840723,573478.22492664,254.035633087158,1.35696589946747,0.00981179044861623,20.2664714899306,-51.4105696678162,0,0,0,0,0,1,8,0,0,0,0,0,5,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,36,10,0,0,0,0,0,0,0,21,48,0,251,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"M","J"
-3204,2007,-156.382,-156.4036,55.18225,55.1786,94,200701,89,4.4,0.027260452,1,1,0,-152500.978840723,577228.22492664,390.762786865234,3.08209419250488,0.0126105545332391,22.6296993521653,-19.6255059242249,0,0,0,0,0,0,17,0,0,0,0,0,1,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,356,0,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"M","C"
-3205,2007,-156.46719,-156.4828,55.3112,55.30158,94,200701,90,4.7,0.025884141,1,0,0,-157667.645507389,590894.891593307,149.131113688151,0.252318595846494,0.0089814161270808,62.7650229093554,-3.29364236195882,0,0,0,0,0,45,17,0,0,1,0,0,3,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","H"
-3206,2007,-156.5334,-156.55409,55.29783,55.2878,94,200701,91,4.6,0.029052469,1,0,0,-161667.645507389,589894.891593307,138.453699747721,0.381858328978221,0.00717228327784999,63.6778297698366,-8.19350369771322,1,0,0,0,0,16,15,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,121,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M","H"
-3207,2007,-156.55009,-156.57269,55.26493,55.25838,94,200701,92,4.6,0.028098586,1,1,0,-162500.978840723,586228.22492664,153.139610290527,0.523444384336472,0.0073047684954366,54.0648447819806,-28.7069253921509,0,0,0,0,0,45,49,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"M","D"
-3209,2007,-156.0201,-156.0471,55.45499,55.45599,94,200701,94,5.2,0.029128776,1,0,0,-128334.312174056,606894.891593307,195.192087809245,0.17167916148901,0.00901767105594403,53.8266529082007,-7.22611872355143,0,0,0,0,0,115,10,0,0,8,5,0,5,5,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,61,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,"M","J"
-3210,2007,-156.2942,-156.30991,55.77343,55.78382,94,200701,95,5.2,0.027699309,1,0,0,-144667.645507389,643561.558259973,243.38324991862,0.129784998794397,0.00624338346062844,50.43390356156,0.914930005868276,2,0,0,0,0,32,79,0,0,2,27,0,1,6,0,0,69,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,4,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","E"
-3211,2007,-156.14841,-156.1541,55.72718,55.74072,94,200701,96,5.2,0.027750925,0,0,0,-135000.978840723,638228.22492664,239.741251627604,0.129145259658496,0.00520057215702007,56.6464620721764,0.826607952515284,2,0,0,0,0,51,97,0,0,2,76,0,1,52,0,0,289,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","J"
-3212,2007,-155.9433,-155.9267,55.69111,55.68136,94,200701,97,4.7,0.025278198,1,0,0,-121667.645507389,632561.558259973,151.10986328125,1.09879126151403,0.00411948784234514,67.3154791110634,-5.04329876104991,0,0,0,0,8,228,913,0,0,0,6,0,6,30,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","N"
-3214,2007,-155.6721,-155.6488,55.54323,55.54162,94,200701,99,4.9,0.024383508,1,0,0,-104334.312174056,615894.891593307,190.746709187826,0.86222638686498,0.00814026516405811,39.9436171282899,-67.8088556925456,0,0,0,0,0,32,103,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","Q"
-3215,2007,-155.51131,-155.52991,55.58499,55.57583,94,200701,100,4.6,0.02817112,1,0,0,-95667.6455073894,619894.891593307,358.551259358724,3.03261907895406,0.00867661260169224,20.8753435280108,-22.0586439768473,0,0,0,0,0,10,358,0,0,0,0,0,4,12,0,0,78,0,0,0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,0,0,0,0,0,236,0,9,92,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,"N","J"
-3217,2007,-155.2673,-155.2899,55.60676,55.60103,94,200701,102,3.7,0.029676136,1,1,1,-80500.9788407226,622228.22492664,706.318389892578,2.70359539985657,0.0106721392346918,10.3328140372413,47.5547580718994,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","F"
-3218,2007,-155.3703,-155.3909,55.6102,55.60342,94,200701,103,4.1,0.027550967,0,0,1,-87000.9788407227,622728.22492664,509.970611572266,3.86474615335464,0.0102765554610438,10.0901746407723,8.83238339424133,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,69,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","N"
-3219,2007,-155.44299,-155.4642,55.6129,55.6057,94,200701,104,4.8,0.027665496,0,0,0,-91667.6455073894,622894.891593307,345.027180989583,3.19363522529602,0.00877219564936456,14.1404926170063,-31.3718134562174,0,0,0,0,0,0,133,0,0,0,0,0,7,21,0,0,118,0,0,0,0,0,0,0,0,0,0,0,164,83,0,0,0,0,0,0,0,0,25,0,232,0,7,22,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"N","H"
-3220,2007,-155.4498,-155.4729,55.68215,55.67658,94,200701,105,4.8,0.027085718,0,0,0,-92000.9788407227,630728.22492664,153.894592285156,0.768754497170448,0.0093223200442211,26.4286753319897,-3.50601723790169,0,0,0,0,0,96,31,0,0,1,4,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","S"
-3221,2007,-155.47771,-155.5014,55.71809,55.71241,94,200701,106,5,0.026897602,0,0,0,-93667.6455073894,634894.891593307,82.9489924112956,1.09794197479884,0.0102865325848086,33.6542686091138,-10.4136463801066,0,0,0,0,0,5,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,16,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","S"
-3222,2007,-155.4958,-155.519,55.69276,55.68932,94,200701,107,4.7,0.025418124,0,0,0,-94500.9788407227,632228.22492664,128.081958770752,0.709609985351562,0.00951896419636031,28.6819036543199,5.34899282455444,0,0,0,0,35,53,3657,0,0,0,502,0,0,19,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","D"
-3223,2007,-155.81841,-155.83701,56.07848,56.06944,94,200701,108,4.8,0.025484206,1,0,0,-113334.312174056,675561.558259973,63.7220713297526,0.109367676079273,0.00788930775680318,85.5496191126244,0.570362577835719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","H"
-3224,2007,-155.78191,-155.80769,56.01678,56.01526,94,200701,109,5.3,0.024183432,1,0,0,-112000.978840723,669228.22492664,57.5017738342285,0.270444229245186,0.0150675916359927,92.1318399178861,-0.132223571340243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","Q"
-3225,2007,-155.89661,-155.9166,55.88051,55.88926,94,200701,110,6.2,0.025211676,1,0,0,-119667.645507389,654561.558259973,74.0765202840169,0.177102729678154,0.0259931630957517,98.5542217794733,0.4986405869325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","S"
-3226,2007,-155.46581,-155.4425,56.16238,56.16782,94,200701,111,6.2,0.024750921,1,0,0,-90250.9788407227,684978.22492664,46.1404256820679,0.224429503083229,0.00525506323622795,96.0597613689837,3.23627424240112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","I"
-3227,2007,-155.3997,-155.3951,56.1342,56.14922,94,200701,112,6.7,0.02604,1,0,0,-87000.9788407227,682228.22492664,32.1373221079508,0.155019926528136,0.0067857782206677,110.493564065743,-4.45187536875407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","F"
-3228,2007,-155.4684,-155.45599,56.13969,56.12799,94,200701,113,6.7,0.023488802,1,0,0,-90667.6455073894,681561.558259973,39.4517873128255,0.206558465957642,0.0064012144688675,100.176411288199,-0.517028311888377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","J"
-3229,2007,-155.5258,-155.5237,56.09915,56.11541,94,200701,114,6.1,0.027192718,1,0,0,-95000.9788407227,678228.22492664,41.8095525105794,0.211121802528699,0.00591888255628261,90.8674814532374,0.0258597185214361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,440,52,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","I"
-3230,2007,-155.3476,-155.343,55.93502,55.94836,94,200701,115,6.2,0.023965788,1,0,0,-84000.9788407226,659728.22492664,46.029727935791,0.209748633205891,0.0152278055859437,108.808157972603,0.693849742412567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","B"
-3231,2007,-155.32291,-155.31821,55.93193,55.9459,94,200701,116,6,0.025395654,1,0,0,-82334.3121740559,659561.558259973,52.0193964640299,0.280176113049189,0.0147470033005805,102.380493482308,3.99088009198507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","P"
-3232,2007,-155.0938,-155.08051,55.93679,55.94844,94,200701,117,5,0.02573406,0,0,0,-67667.6455073893,659894.891593307,87.2235870361328,0.68886657555898,0.0064095352528213,97.9849736457556,-2.90567092100779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","O"
-3233,2007,-155.05969,-155.0713,55.88765,55.87565,94,200701,118,4.7,0.025709787,0,0,0,-66667.6455073893,652894.891593307,119.462844848633,0.283199538787206,0.00880744951606299,49.7515177958136,-4.43941100438436,0,0,0,0,0,39,12,0,0,0,5,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,"N","K"
-3234,2007,-155.0067,-154.9993,55.86995,55.88354,94,200701,119,4.8,0.028446321,1,0,0,-62750.9788407226,652478.22492664,151.432640075684,0.8762117177248,0.00783591880593242,35.0620602682372,-36.7486538887024,0,0,0,0,0,87,5,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"N","R"
-3235,2007,-154.8998,-154.9109,55.89425,55.88243,94,200701,120,4.4,0.028211635,0,0,0,-56334.3121740559,653561.558259973,355.755706787109,3.42371575037638,0.00721232432264011,23.0377308736513,-64.7805493672689,0,0,0,0,0,26,215,0,0,0,0,0,3,3,0,0,194,0,0,0,0,0,0,0,0,0,0,0,36,17,0,0,0,0,0,0,0,0,1,0,223,0,3,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"N","N"
-3236,2007,-154.6023,-154.6011,55.76244,55.77852,94,200701,121,3,0.03209328,1,1,1,-38000.9788407226,640228.22492664,906.734700520833,0.301811804374059,0.0145793396074925,8.68768676556993,4.33737639586131,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","M"
-3237,2007,-154.3065,-154.3399,55.75837,55.74965,94,200701,122,3.4,0.04257369,1,1,1,-20250.9788407225,637978.22492664,736.212265014648,2.17347165942192,0.0214988743493889,9.71023083713183,33.278582572937,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","R"
-3238,2007,-154.52049,-154.5387,56.2219,56.21148,94,200701,123,4.7,0.026695592,1,0,0,-32667.6455073893,689894.891593307,90.8692830403646,0.221344341834386,0.0147548684974266,45.5337901474852,2.40618952115377,0,0,0,0,0,181,57,0,0,0,2,0,1,0,0,4,39,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","Q"
-3239,2007,-154.5078,-154.5043,56.28488,56.27067,94,200701,124,5,0.026835347,0,0,0,-31000.9788407226,696728.22492664,85.0417327880859,0.290215849876404,0.0153901217880551,48.8288855461187,7.23901391029358,0,0,0,0,1,207,53,0,1,11,8,0,0,0,0,3,81,0,0,0,0,22,21,4,0,0,0,0,0,0,11,0,0,0,35,25,0,25,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,"O","L"
-3240,2007,-154.59419,-154.571,56.08242,56.08826,94,200701,125,4.7,0.02690954,1,0,0,-36000.9788407226,675228.22492664,128.759625752767,1.08018269141515,0.00695698870560037,38.6497673471735,-17.2822058995565,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","D"
